user_pseudo_id,day_0
A686EFE3CE39E784C3A88C4D866FC31A,2018-08-07
2B49EFF232AB44C6F04531B8B8542587,2018-08-07
63FEF9F33B5B4155C207095EBA23730A,2018-08-07
019016F377FEFB43E822470C38EC7FD2,2018-07-24
635808C1DDFBC662DC3015097E26E62A,2018-07-24
174ABEE7AEF7BEC36BB5F34B1A69B2E7,2018-07-24
F6E6CCCB27C3FA47728DCA1C4AE72AC4,2018-08-05
FB629A58366521D55498F45606F8CA84,2018-08-05
EF651AFA508A4888B92578704BFAC986,2018-08-05
747C402883F8362C5126E1F17001589D,2018-08-05
CAAE5593CC002505DFF01CBF4C33B83A,2018-08-05
6040FA99B7E38468A771643D0702322F,2018-08-05
CE869BF6173A1F46388AC4B3F6FF4EFA,2018-08-05
E68A264ADBA1C799CEC92C1B6D234E2A,2018-08-05
FC3980C0F61E174CDF90D2D0314A736A,2018-09-08
DEC2A9E9A35C6C35BBA0D6FA12B2FF96,2018-09-08
196CDAC439AE9EB9B70F6868A05FAD3D,2018-09-08
4FBE865E9F3991ED9B5E68747AF3C83C,2018-09-08
1D952D8F895C30395903EA6FF0D8A69B,2018-09-08
C49CCEF7153CC689399E7BFFF3AE2A73,2018-07-17
99D8DA7079137136424753D7B3DAAE01,2018-07-17
E74962BF16C5828BF2C9E1C53AA26E3C,2018-07-17
664BCB94AE1B25383DE0657A4D6AAF23,2018-08-30
C94FE03FAD74038A26461F752DE7775F,2018-08-30
E257276F0588FCD48CDBB90133C335E2,2018-08-30
58FFFC5E09F0106829F7F2F7074A18C5,2018-08-30
79D1159EFBA356057E09FF8C41F132A3,2018-08-30
0EFB0745A4CBEBC4D3A74BC7C1DF62BE,2018-08-30
45444D344C68FBC79F560121598C1581,2018-07-16
020A23B627EBD464F75A5362FEDA00C6,2018-07-16
FEA816FC51362F4CCCBD617511B9336E,2018-07-16
663EAD1943AE7594E0633D10ADB5EF52,2018-07-16
4B0E55D94CB208CC6A4B0F5A86032D41,2018-09-18
4870CFA6BBAE34156F6D77795527141A,2018-09-18
1F1D0D9BD59418D53F2841531E0E12C6,2018-09-18
E5314FAAD37C0A87D3DCD34CDFF7B367,2018-09-30
AD6E1242CA5C458BD5D8E63A0DF7A562,2018-09-30
C1BDCF7765C5EDD7643D476B84BD2B30,2018-07-22
B590F4E6B052E5C92FCB783823691317,2018-08-03
DDF4E5E491C70D357A54656268C46DA9,2018-08-03
478568129DAEE8BEDEF7C6D4616637C8,2018-08-03
82F141D1C5A86CB8F5F4DFC7E09E5513,2018-08-03
497308A94C26945E008226F51C49C706,2018-08-03
22744902811A4056F2B1111F11541818,2018-08-12
E5602768A36A9900A16B6CA0D8150229,2018-08-12
029D53C3C42C44D6F511D65F3BD2C372,2018-06-23
70D7FE42E58F0EE8745B704BD6A71D9F,2018-06-23
7B425893FE3DD64FFB439238785817F2,2018-08-29
CF092C279C3407DD69A44008D7511A2E,2018-08-29
35ED140BCD58BCCC7BACD8ECCF6E6156,2018-06-20
15FDE87CB8846216C26963C02197A9CE,2018-06-29
2F8E2DBB938D2E43C2D171AF5F35EEF8,2018-06-29
9DFC6466DFDBDE2D6D93E3F8693283C3,2018-06-29
FCD8DDE7775A7211BCA9F42768C3BB8B,2018-09-01
1D5A0DC978A69FF28EC9D153F32EA871,2018-09-01
14FC1A25D55E89AC7ECD600CD3A08C13,2018-09-01
177C0BEFFC69408F88D3377632F1BB60,2018-09-01
37034A23CAFF85394E2E349C381788A6,2018-09-01
3E336ECE1F533064D663A350DAB00790,2018-09-01
F51601197BF83FA0598C901D8B5B0489,2018-07-21
85EB1F5E5428C27F8AAFB98507327F46,2018-07-21
C0363599C5FF1F45DCB169BC9B78E2B0,2018-07-21
69657C3E0E0234BDB375D05F576B9921,2018-07-21
F5AA12B1E19AD1665537A6BBE3FD676B,2018-07-21
8046473848C0E0F86B801F15D438D7A3,2018-07-21
84387CAB97020D4113BFFE53351F76F7,2018-07-21
EAF6860751C9F9D380DBAFAE3F881210,2018-08-08
7746132EFF1AE873A93DD6520B7D43F2,2018-08-08
E8EF9920D6437CA7E5AEAF580FFBD26D,2018-08-08
A6F3AC0345F0D29697A0E517CB4DC507,2018-07-30
CC2AA376D92831200B850CA2CA3E92A8,2018-07-30
1FDB055D4BD4AEC379A7B2F34E862913,2018-07-30
9127DFE97E638774ED6C4547918BA162,2018-07-30
F08C95B4C15C48637756D065797987ED,2018-07-30
8B4BDB8B8E64F8C098E49C96B75F9302,2018-07-30
97891CAFF0E3D01EBFD2286912E8E445,2018-07-30
9B9DF350C5E21B26FCE82CA42135BCA6,2018-07-30
2A0B0B6E66259E8CBCD4161F456967A7,2018-06-24
0D9BFDCFA23E0715578EF21E93B6E794,2018-06-24
45D9386A27DC5D98BEACD44DC16D726F,2018-06-24
450684FABC859176D9278D039AC427DD,2018-09-26
6C25F32B241F12C5ACDDB52C4262704A,2018-09-26
099B96DE363931D9A44264ABDABC5854,2018-09-26
96C1A96FBAD97FB202854F5FF4124D10,2018-09-26
DAC85113DF6DBAE9605FC6B2849BFFC8,2018-09-26
08BF091E37BB04708ECBE69E862A1346,2018-09-26
6D7C0538D39540BDBBD1F8CD90272A00,2018-07-27
FBF8A477CF09D5B499E8923A4D2A5102,2018-07-27
68FD7BAA83E0EBA01BF3D9944032C0B3,2018-09-03
E514FE2BB2D92B8D89D71EEA7682E967,2018-09-03
A871A8E10ADB6EC112181C5894B4EBB7,2018-09-03
3114BB0EE700894607B258BC4706797C,2018-09-03
400A2BA0C0BAFC6A242E08221915D2C6,2018-09-03
415E757904443C53EE090E77B1F1EDA4,2018-09-03
E4CA88442149C9E1F3A64917A85797D3,2018-09-03
2938DA1D961AA87017FAD9E8D3AF9BB8,2018-09-03
83100BA2D5053EBA42A0F7B1E790A194,2018-09-12
4ECE982F87221BF7A2C3642A15329244,2018-09-12
58CAB99FE371CFE26EEFE32A9BEB9C96,2018-09-12
A2A3ADA244E69302ADDF492E0B55BF21,2018-09-12
68FA67F15A3DB9121D78FD064E5D644C,2018-09-12
09DAD43CB4AC24EBB0FCB03D96A48BC8,2018-07-31
78CADEAF2A3C6D8B3B7A5CF8BE63752A,2018-07-31
809701D70F9A32FE8DB2F6E5D0530C10,2018-07-31
DC8912881CD30A0D8D5E2EB666D22901,2018-07-31
154287464C4F84AF86699BC92AA1DAB5,2018-07-31
CEA92F03E8510B434A70984A6E255308,2018-07-31
C9F9FFA5F2AC7775245B822299EF0823,2018-08-13
15C047FB330537BE72C8B690117BC25A,2018-08-13
BCF05B5851AFA0BF97611B6E338E1C5B,2018-08-13
AFF35810D9962CD8476636476A2831D8,2018-09-06
397A2AD8F49D6D99AE9098F9034F9781,2018-09-11
843FB380D196877C6C4AE1DA4727F1EE,2018-09-11
C1B9C5F9E836A2859601D26255954254,2018-09-11
AF7F48274AA5128EBCF3698F4FC8F61B,2018-09-11
545182C3DDA3B8F17547979958C0CC01,2018-09-11
70DCC1DC359A5A8BA1CF7C93DB849FD1,2018-06-19
175B8ACFB0C09DE439EFCB5877486BDA,2018-06-19
2A3FF7DCBE1E66EAF03A1057BCF5FA09,2018-07-14
AAC173F3631E531ED5865301190A4E86,2018-07-14
8A606443F6E8A91E82E3EC087DCAA10D,2018-07-14
BD0294058EE600E9CD865CBBCB6647B5,2018-07-14
B6DC4C7978DC1F68C292816EC5104E3E,2018-07-14
20368D6BBBE2631DB2AA4CF76442FE28,2018-07-14
C2855DD102FDE21A3702927D6D341A13,2018-06-22
35788F10B7D410D0C3402C670200549C,2018-06-22
6AC7CD91D56EECD5451A8FA289528AB8,2018-06-22
6CEF2DF8319798521F4139D3611BB32D,2018-08-24
B029338EAE1C7387C65EB317D4A40370,2018-08-24
1EC742C43B8616FAA9FFACED52B88095,2018-08-27
B6A174B1E55B3CB60DA1B9DBE341AECF,2018-08-27
6722ACD286AC0F5CA22E745302CAEB89,2018-08-27
7F665CAECEC63F45013C99D81EC447CB,2018-08-27
F7257ADC528634BC54E3C4439C0CC3C7,2018-08-27
B0EB032F5C4451C882C9C52B28360B26,2018-08-27
9FEE80E475ED50AAF174B4F17563C16D,2018-07-02
3E8023DB1D342304C2D6BD56705C4687,2018-07-02
B1A46F0467C18F539094677527CB116F,2018-07-02
20A3F94DE1F057B2684F1DC00D5BE0B6,2018-06-13
19AC79A99DEC69AED51C4EBE7F2DC4F6,2018-09-14
F9DD9310584E4F0FA1401F066FEEABD1,2018-09-14
EA62196C3CD3A168761EDF851C44D293,2018-09-14
17DD3337F00EF3D43636B69C3BF742F6,2018-09-14
FCFD916504325E3E9B720DE4B34E10DD,2018-09-14
975872A64FA3F70680C69E067208A941,2018-09-14
CEC57001E6609F0F4B48D55CD50F8FF5,2018-09-09
5B5F304923EFB1AAF108A4B9D5383923,2018-09-09
07D5951C19A83B2CB9C8BA9319B5A9FD,2018-09-09
C647FB7C5C6F9EA2F18A78E1AB30B272,2018-08-04
2FDD16446C63750D95AAAC6F6B41CB37,2018-08-04
D2BA6FF865D64BDC12D28BEB9F778997,2018-08-04
C80D68A48ECFFAD588A6784F36BA41F5,2018-08-04
B22F17D065D62FA2F622CF1B196F92E0,2018-08-04
5B9149282B2EB48FE5AFE1240FC0440E,2018-08-04
9AB15754D4B3B28488B088CAFD9DD5DF,2018-08-04
DDBA0BF4F81311FF87A30D2DDE2171E6,2018-08-04
63D27A9DA8B74C75FC5AF5D639A24098,2018-06-15
737952B0FC3F8BA5F86475FED13242F9,2018-06-15
CD8DC6D99DF0DF0658BF0A1D57F2FCAB,2018-07-15
5902F784DB3A5034F7DD36525DC8EA26,2018-09-07
1B52FCA67CE9678CC86CF7127601A12A,2018-08-09
22F0C2104A28E8BE34795DCDDA972328,2018-08-09
359A34F575B808FEFE58BC5B40816F09,2018-08-09
1D280312674EF22428D1994F6383BF66,2018-08-09
461ED15685A45FB403394E9A91F729A6,2018-08-09
66163D6663552C5C43D3DB1D98FCA9DA,2018-08-09
47A899631A240C70DD743B9F91B8621F,2018-06-17
35E2D2EAEA269E5AEC74FA4D79E6817E,2018-06-17
3B9899ADAC4DED9CCE9E78E4EEF35456,2018-06-17
779BD82ECF83AC881E311EDDD3D31067,2018-06-17
8228E9AE8FF38216F6B158A019597260,2018-06-17
1BE83BD7CAA4157AB3AE12A04A05CEF0,2018-07-29
7950C80787853A25016543882356FD76,2018-07-29
E4845D0C7B061876685E91DFDEA57D6B,2018-07-29
4E246E12AC481377A56103BFDA4AEEEF,2018-09-21
2E576595B5FF8D66CA224AFADAE588B4,2018-09-21
2647E2B707BE004C03EE487685B75C77,2018-09-21
5DD61074AA5F92DE0CE1F00516BFDBF5,2018-09-21
8235CEF88E270F8C33F9218633A421FD,2018-09-21
8EEA719A624599EE3D9B4473F1C99CBE,2018-09-21
1CD1D85F7C39D7814EB1A4C55646D717,2018-09-21
224B9D15731E3EA41830FB5E67E336AC,2018-09-21
05BD9AF611C45368C75EC68D84DA6DC8,2018-09-19
33BF9E22252B200D0FEAE9AF6D498CE7,2018-06-21
0373DF7959F6867CDFB1C905D39CE67C,2018-06-21
DCD1A5C8D680890E6A125104A9171322,2018-06-21
EE0D3EB67948AB67EC0F09B318EB5962,2018-06-21
B930372C5D851AB3195A0CA14C9219C0,2018-06-21
50819623BDF347C3C7DCAF0D9F5C0730,2018-09-20
CAB801638B9B8022310A07629D49EBCA,2018-09-20
2F04772FE46C17A90BCACEA9F09499FF,2018-07-05
712240BA0F93717BDA01B4FA84CD3616,2018-07-05
52EF42933AD38302C75702C3D38BFFAE,2018-07-05
2941E920B4FD9CB80D870C3B78CC707D,2018-07-05
5872E78AB7DA76D7176A8887BA4AA432,2018-07-05
E9B5EC78F1F4D6F90B5AFB34D09697F2,2018-07-07
FD9223BA1689E43F814C545A5FEBA7F4,2018-07-07
28E44B5D5095EF494073AC47353F64C9,2018-07-07
EC8265F573C82B919B7336B1AF63E3ED,2018-07-03
C22A13E254C44E0ECD2864B4287E514C,2018-07-03
A663E84EF7EC8534ABD2E99664E61BEC,2018-07-03
E102F19E39B32A45B7153A21B8F9A6FB,2018-08-28
A0F1D068A8E7FA561AC7B4174DD5E2A5,2018-08-28
9D956C83A0AD889DDFCA96A7589A40AD,2018-07-09
1C9DAE1F278190CEEEEB70A8F4B28FE5,2018-07-09
40A81A69B84A84C1E7577605FA47594C,2018-08-26
C6928D8A0DAE782911786BF2C5614279,2018-09-29
95234D51F359B9A809F5F63BC8AB85D8,2018-09-29
B6084E4BDF1F19A277C07ACB37026177,2018-09-29
11A3238DEAD2345528E617ACC82D2027,2018-09-29
512B15BD20611092FEA7BF165B6F8A08,2018-09-29
C1ACA74F84373468E10A08B1BF08455B,2018-09-29
C302332F1B2DC5162E47913A708C479B,2018-08-23
7AC799AFB5972B3B967EC5B58C801B8A,2018-08-18
073FD5B36BB079283A7A76A6CDAEE19C,2018-08-18
7BA1098EE744CDED1FA599098513BF43,2018-08-18
A68C4D0A3F32C3F7621CA7675E9F39A6,2018-08-18
181F8C6E767BD6364B0F545ACE9D9909,2018-08-18
E7457A03561570A97A4646A1CDFEDBC8,2018-08-18
14601BD95805030D9CAD6095F110C47E,2018-07-12
C1648883A80997B611743D528CBFF926,2018-07-12
5EB709BD6D577B03B138AF80E55ECB5B,2018-07-12
5788A16A3FF89DFC642034165C8932D8,2018-07-12
158D85747B252579015AE58305CBC8C1,2018-07-12
7F8E0A83EA3833F063DA2107E073AC03,2018-08-15
14DE6B1CDA3BFD44679C7E9382644AC7,2018-08-15
7C2B51C7FD6A677AA1627FFCCA79CAA9,2018-08-15
814700C58B117F7ABFFB1145B9C29D29,2018-08-15
5C8765821C789489DA0A3EBC33AD4C04,2018-06-16
29393E9ACBB479EF2F7B6E1A805FACD7,2018-06-16
6D75C82CA465285F7EF458A502B8C71E,2018-06-16
1FF2E74F218E6EF6BFF2046517E10C82,2018-06-16
8CBFDA4428A53E59D04C883360BE7306,2018-07-26
485763EA57FE56131807AD5EF740FCB6,2018-07-26
1F2F78104668E3EA43A42D4981EA6F4D,2018-07-26
FE3331C93B8A54B8C9145532FFAD704A,2018-07-26
0440FFD9E8480E870EA2C22C5F54648D,2018-08-02
336BDA268CA6379F6EE567B4C16A1090,2018-08-02
3388DE6E3D04F8EAA7804B955C96EC65,2018-08-02
A8772128307051043124FE8443B1C326,2018-08-02
B6610E585CDD175B0C442921E9643B74,2018-08-02
7CB2D3F0C0FA1A15A0BD2C341DC6D265,2018-08-02
1B448720A92D5A61CA428042BE55EE7B,2018-08-02
8BDEAAD9B5CC59CE05A905CC9CF12E4D,2018-08-02
DACD1498411E056455073E0371DF8EDE,2018-07-10
BF4300C9D037DE73C46D3E9165969A10,2018-07-10
0FFB521F60BC6AADD9A8E24A248EE0A6,2018-09-02
A33DE80957EE65767566B772BC3E8BA5,2018-09-02
F162B5BCAD9F5D3B424F30DF48198D4C,2018-09-02
9885FB3459F17DF14AF16CE740C59817,2018-09-02
E1FEA6BA9D049EF343C2D18C13E32756,2018-09-02
CFF34B5186EB1563295F0058BBC7CC0B,2018-09-02
3DFC3A755FB6E6BDE49250DF5D6FF180,2018-09-28
3F512C35009AAC06F811B31413462B45,2018-09-28
5E93985C5B02D9015C3326D060D2CD0B,2018-08-25
3CD974DBF11957C5EDA056A24EDA3A85,2018-08-25
571B1FB7D9D44445BF25B75F0FD91660,2018-08-31
108522345C425B9AEB5F83FE07C1A3A4,2018-08-31
B69E579D490D0275ECF798F461ED40CF,2018-08-31
FE806EAF490D9E7E20EDAAD65D2224E2,2018-08-31
8BB6E580D7771BBBE04D3953EA43F640,2018-08-31
3A2B5A9E433B9D46DC5879DCFC6246F1,2018-06-14
2D649F568EAB97A00C4161984EB033F3,2018-06-14
27BE3DC4FF3688348855EE682A214D4E,2018-06-14
CCD317C2822E5DF44EA6A59CB72E78A0,2018-10-02
4E2619B108A45645DD3634769ED557EE,2018-10-02
360DC411167B7D9398DB138B8A90C8E0,2018-10-02
9E77E417DC513E9A797BDBBED2388BA3,2018-10-02
73AD4EE421086EBD382C4F97E2138DA1,2018-10-02
25A8BDC1430CAC92F27F75E0E54FDE98,2018-06-12
4F13ADD7688F418B5624BD5046543305,2018-06-12
380325FA5DAF03BAEAF3FFD51D633AD6,2018-06-12
7D0E2D17EF9C82BB71976FA0C2A91105,2018-06-12
06DE385FB8FE1F9B3C866E5645866023,2018-06-12
702682445AD2EEE821353CE661800AE0,2018-09-10
C40F22701672A6B7AFF9F4F6FBC235EA,2018-09-10
B3234CECCA15CEE80BDE39DA9D8AE687,2018-09-10
09309F331FA528745E330964AF4AAAD8,2018-09-10
20D0FD31D501D49BF13B3F598B21B7D0,2018-09-16
0798BB6B8C026CEFB003241B31932B67,2018-09-16
2B22D72F625F968E0AC0C0EFC63DE229,2018-09-16
95475D4BC44186852209441392FC7F92,2018-09-16
AFF1ED962C29150288A2946235923125,2018-09-13
D51469D355F87944B051338289697AE6,2018-09-13
2F5BD1921856273F7949A24ABB385A4D,2018-09-13
DFD440E5A6ED9EB7BEE70013C9CB82DE,2018-09-13
8754F52C637D0A533A33EB702FADECDD,2018-09-13
BCB77DB6B2A75E476578A2ED8ED4D9D9,2018-07-28
16BFDFB46D648521C99ECB0AB1D919A4,2018-07-28
F569EE6651363E581944BD51AAF69CE7,2018-07-28
EB62FD4BE6FBBDC575C8BBEF40CF4FFB,2018-07-28
CB5B845B01EF1C4D58492EF76895A782,2018-07-28
63DCAACED237EC5985A07B781643D6F0,2018-07-28
EAED910DB082A91645E89F7B0970B129,2018-07-28
2C42FD4D96863B75026B71D2BDEC620A,2018-07-28
7DADFD59DDC317F8A6931C1544AA10D9,2018-09-22
E6BD402E986856BE45A107744EA310EC,2018-09-22
4A265CA54699214E64E300A0587DF907,2018-09-22
1611A8EAF92912A6AE4289CE15EB7411,2018-09-22
CD1D906FB130FF55A227F2DE79F0C15A,2018-09-04
EEC7FA9B9E05990005FF736DCCADC24A,2018-09-04
46667B8A61C1573787AD6A645BE51C5B,2018-09-04
8E9EB6DAEE98975E317428326DF60EC9,2018-09-04
AED41960DDA933F8914955C5EF2A852E,2018-09-04
2A50F2A460A9554E44379553F98BCFD0,2018-07-20
CD32700CF86F9099A2FC2DFCEC24AC74,2018-09-25
7CD073786A14675FA7B0A29337809B2C,2018-09-25
A9C876F6262995184453B40AB7C5233C,2018-06-27
57EE161BA17539C3A15E089BE4927F8B,2018-06-27
25E0FC5E665C8B194365A33EEF2E69B6,2018-06-27
ED17A20FA28EE30540FB85626BAFACDA,2018-07-18
A727F7557FD9F7CE772E19AAB3863391,2018-07-18
57A64EB2ABD60937979A683D71025060,2018-09-05
E895B3E36F911B1ADA1C93A648487F75,2018-09-05
14CDD9706D24046F309F81C86687A25C,2018-09-05
4C8514033B25A1B49E85B8C0240C6C3F,2018-09-05
2A35FB32E49C15CB17729B04D7E80F02,2018-09-05
14A9CF9481040494BB3D4D5851457F4A,2018-09-05
06651B7BD90A9520B007ECEBF08EE9D6,2018-09-05
38AE6258A71E0D270D87AF7EFB0D419C,2018-08-01
1D435E381B7264B0A2DDDC9D911F9AE8,2018-08-01
058AE4BB2F67DEA4C6ACAA22AEB71BF2,2018-08-01
3E5101BCD089218A0E026C6750673B33,2018-08-01
42421044D6B3F0190A37145A20403036,2018-08-01
EF6CC1B98C83A79C0F9C4B9ADBC2A658,2018-08-01
FBB71B05FB171A089269FE6CA3B567A1,2018-10-01
C87CB1F5F2A4055560BA8C5DEEA1402C,2018-10-01
CF7EBCBE6440F540C69EED917FFE5345,2018-10-01
7DB2DBCF45D57B784C949092A6F9BB21,2018-10-01
1777D010B4DDAF85E974711866367FF2,2018-08-22
9B6D674F62DE7BFAE7FFE7E5D9DBA75A,2018-07-13
85FD822179C8D3D3186DE94BF76DBB48,2018-07-13
7AADD8862AF41FBB0598D7AE9BF41224,2018-07-13
0E05204A44E4CA8857B83A2FED471037,2018-07-13
AA287C3266DB6069B75DCBB51006D808,2018-08-19
E515909D096AFF6A5E06A2EDCD9FCA22,2018-08-19
40E48F9F86A546EF73EDE7855625E2B2,2018-08-19
B810EC88D69D961A2FA7ECC0F323D9EE,2018-08-19
1E37BA808C4C864558FBF1C76775BC59,2018-08-16
7D87123EF025F4B3A92359C10CBD8039,2018-08-16
14294180CB3279D586A86522F7FC7F4B,2018-08-20
3A515151FDBA1D6008C8A4C71C8278DE,2018-08-20
3B4005063B8A2F3C0F8F8E13E6AF36BD,2018-08-20
E2372AFD5CBA85F1395201FB687AEC46,2018-07-04
CA05F1C6A3827BC6EBCA6E949CAAF250,2018-07-04
D0423DA4E2ED084FAB0420235905F534,2018-08-17
65D1701E5BA0070CCF15F0CB0E1CF750,2018-08-21
F9D11CF4FB7EEF700D4B71A641E4EFA3,2018-08-21
3A66B71F62FBDEF60DED96B73BA783A8,2018-08-21
C98FE4C10160A105798C65E6AA160974,2018-08-21
5110D174E1BB8A7B1D364A9061FFA15B,2018-08-21
03326495BCDE5097E29EFEEC716BD5D9,2018-09-23
C1B1ADBE5F9937FCC1CDB9F504D1E5A0,2018-09-23
FDD93B1032D0D09386D3257E189696A4,2018-09-23
2CEFE82BDD9A12BE3F9F09083C8812A4,2018-09-23
847C41413ECD9C277B4896E786340891,2018-09-23
59C952AB04D797753C92608F0B32BD42,2018-09-15
2927A9F548849C44AF989FAAA4392517,2018-09-15
B1E13FEA498D83826A1FE38A1AD92B37,2018-07-25
B26BA68DA1FFDFC6BD60095A2875ADE6,2018-07-25
3C2398851DF87635975A88767B4C82B8,2018-07-25
C14A95DFD8457015BFFCBAF2431EAFCF,2018-07-25
17B6A2E45703B9C020BC204FA79BDB3C,2018-10-03
906818DCBD36021F3F1C62DF8A2B787C,2018-10-03
D1F53693AA457A127407EBA024A07EE4,2018-07-11
0224B89E5A7079D57A98B240CBFFE3DB,2018-07-11
89AEBF194D3F03A61FFFB9A6B037D7C4,2018-07-11
5A7EB17BF7D867AADECA2FDAF0941E88,2018-07-11
73279D192EE4941DEBE4373EC34062C1,2018-07-11
4C172770653C905EBF1BC07CCB477C27,2018-08-06
4195D74948718FD945D63DEC2992E09B,2018-08-06
96AA1DC2FBAC40566A2B90E131F3ABE1,2018-08-14
6E03EB3DFD35C31E04ECA7158A756664,2018-08-14
F89FB7FA61F2B6CAA3679E739CAB2477,2018-08-14
7FD3B52661B5030E97AA98C6449BA790,2018-08-14
6C40A2B1B7C2336EDCE4B9F346682A72,2018-08-14
A56A508A3344AB0530163C3A3137758C,2018-08-14
93FFAA9AD2259130B3613A9911F425C2,2018-07-23
8FF233DF71B4385657149819D1EDD2B8,2018-07-23
295D9E24D8DE65A010313E667131EF19,2018-07-08
79FBA27652B9524ED3F877083729DCB5,2018-07-08
71FD091EA0D28740B33A8CE935E9F960,2018-07-08
D62EA6BD3C4F5A03D3E63D906B32307E,2018-07-08
FD7785BC8C792D50EFCFC8BA128FDFF8,2018-08-11
F69F53A9BE23937F3528CC840C4958D4,2018-09-24
C65B4227D3BC9EAC53DA13D73ACD2543,2018-09-24
B6F60284DE6FD9D98BE07E37EE989CBE,2018-09-24
CFF515FA65FD9D28AE084A4D0779593D,2018-09-24
312EEB13165FC3DB9F81125601B47B2B,2018-09-24
34C193CBBF5D8A24F0324D155D786018,2018-08-07
3D7382CF3E5091189D2961E0EA3A2ACE,2018-08-07
4AFCE82C68EC1079768CD81CB4C0ECD7,2018-08-07
E8808298EB58EBCDBD87AC021925A5F9,2018-08-07
4E8A65E6E71A201D5C8CEBD90B59ABC3,2018-07-24
6FA9428194AD2E9D16720D405ED2DAB2,2018-08-05
9690B6E46BD58A8B118514973F0B57D0,2018-08-05
38D65030548914B5E167CE85B035CA8F,2018-08-05
242B37810A135CF0A8CA54D6B21D3250,2018-09-08
9F162037940FC15E9F3A3E9DFCA4D2AE,2018-09-08
B55214B5A1824143E51A3977B2563A18,2018-09-08
58ADB0EF380D27E479B336C9FB293D28,2018-07-17
B104E8DE71F10F08E52DA72A50C81664,2018-07-17
667E5135A25E1DDBEF9F65ECAB6DA3B1,2018-07-17
BE69C8215FB7A6EC7CCEA38B404CCEC4,2018-07-17
60597897170A939505105BF1863E9E4E,2018-08-30
5BF531D61D95E5A0A10543BCF2EA333E,2018-08-30
7E74A2BB6BBF4746DEE15F957B315401,2018-08-30
DD2B90F9386D450813BDAD426BB57628,2018-08-30
5C97A22ED49A8C349246F6E2737D6384,2018-08-30
76C0329792AF3B96D0029219D2A52DA9,2018-07-16
269EE73F71332F51BD32D77A5823CAE3,2018-07-16
0C5E8016F4E19EBF634A77113A1ACE00,2018-09-18
A25F3BC7C453989DF4127EEAD4F3FDC6,2018-09-18
D02E16495F73B6EF3C4846253C6B9721,2018-09-30
B1FE899BA05B7808B5535F23BB866E3C,2018-09-30
C3BE30F17AF22F7BA9E348840EB9FB6E,2018-09-30
A16FE20350BB277037EAFE6DF4DB1CBC,2018-09-30
01B251A762C06291B7681D018B43E42A,2018-07-22
9AB38AB2AE2B6B15B572DE3AEFB04363,2018-07-22
B0A4FA0BACCD710A51DE42F066C65B35,2018-07-22
91FFEA4997DB9E39A944F4B23B6A3B24,2018-07-22
190B0A8DA774DEA226A94BD25734CAFD,2018-08-03
29D576429D004584017D0A0FE1601455,2018-08-03
1D763A3E95386CEEF80C5174E6216F8C,2018-08-03
FE5DCCE817A179E9E89DECF8406E4D97,2018-08-03
A0DC3A6007EAF2385E9004F7E18435AF,2018-08-03
429A9E9B10C4120ED981C3266AE16DF6,2018-08-03
8912D1B887909C2FDE687B6782701503,2018-08-12
B9DF3733E51CA1BB9A845EE00B36D1FE,2018-08-12
53EF5C7357527DEFCBC722E886E242A5,2018-08-12
96CCC44DF99B87D1450A966D355E4A16,2018-08-12
0AFE3DE6A443BD660CDD5B1FA36686F6,2018-08-12
52084FC5F72A813BB3B8DF8B79C7F0B5,2018-06-23
784FCE36821DC86DBB8A08B517876B13,2018-08-29
9598D7469CFA9550D6CCA6C48E05895B,2018-08-29
EB483DB3F42CD9C660A3E1722BCE0BBC,2018-06-20
1ECD503B688B839F8A195D711D214DAA,2018-06-20
CB46ED7A0C52CC8F5BF3F695631CFCF2,2018-06-20
DA3FC715028E88088DD9826F4A6511ED,2018-06-29
D963E509346C0E5358ECFE56AF3BB2ED,2018-09-01
4A2A03B50BDA6AC1687703BD39A91E3E,2018-09-01
D8B77A575B5308D161F95ACF515F9772,2018-09-01
CCE5E30054C510608589FA6240615B0A,2018-09-01
D31F0611DE6B94A5F001584286883AB7,2018-09-01
0CBC523581751D977C4121B95429E8A9,2018-09-01
B1885B70DEFAC440D7DCBB520854A651,2018-09-01
376E71CB4C92528ABE7D6FDC9CBCDA09,2018-09-17
625CF86657E00A4629BCE49F5B31A144,2018-09-17
50C0AAC23307E008A37574D40D607CCD,2018-07-21
1A3C9B890548F1BCE865FC5422E08672,2018-07-21
708EC500ED27377CB738C8005AE4E34E,2018-08-08
4F7248CFE9A405BBD16E16EF2B0D3473,2018-08-08
0CE0108DD168AC70E11C9DD96C122956,2018-07-30
E39A1F7450CF54E1EEE3E5F6FB2532C9,2018-07-30
354AB7606F0F38DBF7A9B74ADE0838FD,2018-07-30
85AEDB7C4BADBE9663D59A01F1C9A1C0,2018-07-30
1E346BDCF36C730D076D6744ACFC439D,2018-07-30
31A81B7189F8AA8BADD3FC2D3EAE48D4,2018-07-30
BF58F0019C7E71DD966146A26EE99E5C,2018-06-24
A4E4317F8CB2C35BD01CDCB9E418E8A8,2018-06-24
8439664C58068EECAD08249094DD9F28,2018-06-24
6F1D57406FB8BEF80DB1C15BD056C4B7,2018-06-24
D43866E69920AFDC3D1B3E6F239E4812,2018-06-24
2BEEFCA9CA52A066FF6E073B4BF97997,2018-06-24
04349A66448260F425871B01729CB6CC,2018-09-26
DA924796CB7B5F19DA1E8FFA4C2AF328,2018-09-26
